City,Colors Reported,Shape Reported,State,Time
Orange,,CIRCLE,CA,7/15/2000 17:15
Los Angeles,,TRIANGLE,CA,7/15/2000 18:00
Enochville,,CYLINDER,NC,7/15/2000 18:50
Gilbert,RED,LIGHT,AZ,7/15/2000 19:30
Geneva,,SPHERE,IL,7/15/2000 20:00
Naperville,,DISK,IL,7/15/2000 20:25
Madison,,CIGAR,OH,7/15/2000 20:50
New City,,TRIANGLE,NY,7/15/2000 21:30
Wichita,,OTHER,KS,7/15/2000 21:30
Aloha,,LIGHT,OR,7/15/2000 22:00
Clio,,CIRCLE,MI,7/15/2000 22:00
Houston,,OTHER,TX,7/15/2000 22:00
Loves Park,,TRIANGLE,IL,7/15/2000 22:00
Apopka,,SPHERE,FL,7/15/2000 22:30
Manistee Forest,,,MI,7/15/2000 22:30
Luna Pier,,OVAL,MI,7/15/2000 23:00
Bakersfield,,TRIANGLE,CA,7/15/2000 23:50
Portland,ORANGE GREEN,LIGHT,OR,7/16/2000 0:34
Portland,,LIGHT,OR,7/16/2000 1:00
New Braunfels,,CIRCLE,TX,7/16/2000 2:30
Mananita,GREEN,SPHERE,CA,7/16/2000 4:30
Issaquah,,VARIOUS,WA,7/16/2000 9:00
Auburn,,DISK,WA,7/16/2000 18:05
Wenatchee,,,WA,7/16/2000 20:00
Ridgecrest,,LIGHT,CA,7/16/2000 21:58
Wenatchee,,,WA,7/16/2000 22:00
Rockford,,OVAL,IN,7/16/2000 22:50
Silverdale,,FIREBALL,WA,7/17/2000 20:50
Lake City,,LIGHT,CA,7/17/2000 22:30
Cedar Rapids,,TRIANGLE,IA,7/17/2000 22:40
Woodinville,RED,DISK,WA,7/17/2000 23:52
Elk City,,CIGAR,OK,7/18/2000 9:20
Elk City,,DISK,OK,7/18/2000 9:20
Huntsville,,CIRCLE,AL,7/18/2000 11:35
Marysville,,DISK,CA,7/18/2000 18:30
Twin Falls,,SPHERE,ID,7/18/2000 23:10
El Paso,,SPHERE,TX,7/19/2000 13:00
Cleveland,,CIRCLE,OH,7/19/2000 17:00
Venice,,CIGAR,CA,7/19/2000 19:00
Dana,BLUE,CIRCLE,IL,7/19/2000 21:38
Fort Hood,,LIGHT,TX,7/19/2000 22:35
Boise,,CIRCLE,ID,7/19/2000 23:30
Franklin,,DISK,PA,7/20/2000 1:26
Marshfield,,LIGHT,VT,7/20/2000 1:30
South Padre Island,,OVAL,TX,7/20/2000 21:00
Deming,,,NM,7/20/2000 21:30
Wallingford,,LIGHT,CT,7/20/2000 21:30
Darien,,LIGHT,IL,7/20/2000 22:00
Highlands Ranch,RED,LIGHT,CO,7/20/2000 22:00
Watertown,YELLOW,TRIANGLE,CT,7/20/2000 22:55
Trumansburg,,LIGHT,NY,7/20/2000 23:00
Ocean Parkway,RED,CHEVRON,NY,7/20/2000 23:30
Nothridge,,OTHER,CA,7/21/2000 12:10
Chula Vista,,OTHER,CA,7/21/2000 18:00
na,,TRIANGLE,NC,7/21/2000 18:15
North Judson,,LIGHT,IN,7/21/2000 21:57
Corona,,LIGHT,CA,7/21/2000 22:00
Riggins,,FIREBALL,ID,7/21/2000 22:10
Ogallala,,OTHER,NE,7/22/2000 1:30
Petrified Forest National Park,,OTHER,AZ,7/22/2000 12:00
Pittsburgh,,LIGHT,PA,7/22/2000 18:30
Westminster,,OTHER,CO,7/22/2000 19:15
Lavon,,FIREBALL,TX,7/22/2000 21:50
La Crosse,,LIGHT,WI,7/22/2000 22:45
Valley Stream,,EGG,NY,7/23/2000 15:00
Everett,,,WA,7/23/2000 16:05
New York City,,OTHER,NY,7/23/2000 18:00
Vallejo,,CIGAR,CA,7/23/2000 18:02
West Seneca,,LIGHT,NY,7/23/2000 18:30
LeGrange,,,WI,7/23/2000 21:50
Columbus,,LIGHT,OH,7/23/2000 23:30
New York City,,,NY,7/24/2000 0:00
Milwaukee,RED,FORMATION,WI,7/24/2000 10:00
Antioch,,DISK,CA,7/24/2000 11:50
Overcup,,TRIANGLE,AR,7/24/2000 21:30
Fire Island,ORANGE,CIRCLE,NY,7/24/2000 23:00
Vancouver,,LIGHT,WA,7/24/2000 23:30
Chandler,RED,LIGHT,AZ,7/25/2000 20:15
Gilbert,RED,CIRCLE,AZ,7/25/2000 20:15
Gilbert,,LIGHT,AZ,7/25/2000 20:15
Gilbert,RED,LIGHT,AZ,7/25/2000 20:40
Gilbert,RED,,AZ,7/25/2000 20:50
Holbrook,,TRIANGLE,AZ,7/25/2000 21:00
Glendale,RED,CIRCLE,CA,7/25/2000 21:20
Las Vegas,,LIGHT,NV,7/25/2000 21:30
San Diego,RED,FIREBALL,CA,7/25/2000 21:30
San Diego,RED,,CA,7/25/2000 21:45
Klamath Falls,,LIGHT,OR,7/25/2000 21:57
San Diego,RED,LIGHT,CA,7/25/2000 22:00
Sturgeon Bay,,LIGHT,WI,7/25/2000 22:23
Sturgeon Bay,,OTHER,WI,7/25/2000 22:23
Waterford,,SPHERE,MI,7/25/2000 23:37
Smithville,,,TX,7/26/2000 23:10
Fulshear,,FIREBALL,TX,7/26/2000 23:15
Brenham,RED BLUE,LIGHT,TX,7/26/2000 23:20
Iola,,,TX,7/26/2000 23:30
Portland,RED ORANGE,LIGHT,OR,7/27/2000 3:35
Gilbert,RED,CIRCLE,AZ,7/27/2000 20:12
Chandler,,OVAL,AZ,7/27/2000 20:13
Gilbert,RED,LIGHT,AZ,7/27/2000 20:15
Bouse,,LIGHT,AZ,7/27/2000 21:37
Bouse,,LIGHT,AZ,7/27/2000 21:58
Bouse,,LIGHT,AZ,7/27/2000 21:58
Redmond,,LIGHT,WA,7/27/2000 22:05
Sandy,,TRIANGLE,UT,7/27/2000 22:48
Tonopah,,EGG,AZ,7/28/2000 1:50
Two Guns,BLUE,FIREBALL,AZ,7/28/2000 3:15
Tyler,,SPHERE,TX,7/28/2000 5:30
Woodinville,,CHEVRON,WA,7/28/2000 22:30
Rochester,GREEN,OTHER,NY,7/29/2000 0:00
Amite,,LIGHT,LA,7/29/2000 22:00
Bonham,,LIGHT,TX,7/29/2000 23:00
Nags Head,,FORMATION,NC,7/29/2000 23:15
Bellingham,,VARIOUS,WA,7/29/2000 23:30
Nags Head,,LIGHT,NC,7/30/2000 1:30
Ithaca,,TEARDROP,NY,7/30/2000 20:20
Bellingham,,LIGHT,WA,7/30/2000 21:25
Columbus,,LIGHT,OH,7/30/2000 22:00
Chandler,GREEN,CIGAR,AZ,7/30/2000 22:40
Deer Lake,GREEN,,WA,7/30/2000 22:45
Ashland,,DISK,OR,7/30/2000 23:38
Fortuna,,FIREBALL,CA,7/31/2000 3:20
Kirkland,,,WA,7/31/2000 9:20
Portland,,FIREBALL,OR,7/31/2000 9:23
Snohomish,,FIREBALL,WA,7/31/2000 9:35
Kent,BLUE,OTHER,WA,7/31/2000 12:05
Hopewell,,FIREBALL,VA,7/31/2000 21:00
Hopewell,,FIREBALL,VA,7/31/2000 22:00
Crescent Bar,,FIREBALL,WA,7/31/2000 23:00
Flinn Springs,,TRIANGLE,CA,7/31/2000 23:06
Hingham,,TRIANGLE,MA,8/1/2000 2:00
River Falls,,LIGHT,WI,8/1/2000 2:00
Seattle,,LIGHT,WA,8/1/2000 2:17
Bellevue,,TRIANGLE,WA,8/1/2000 7:30
Federal Way,,DISK,WA,8/1/2000 12:00
Roslindale,,VARIOUS,MA,8/1/2000 12:00
Turkey,,CIRCLE,TX,8/1/2000 13:00
Los Angeles,,TRIANGLE,CA,8/1/2000 18:00
Argos,,LIGHT,IN,8/1/2000 21:00
Springfield,,OVAL,MO,8/1/2000 21:25
Auburn,,LIGHT,WA,8/1/2000 22:00
Erie,,RECTANGLE,PA,8/1/2000 22:55
Campo,,VARIOUS,CA,8/1/2000 23:00
Key Peninsula,RED,LIGHT,WA,8/2/2000 21:30
Long Beach,,LIGHT,NC,8/2/2000 21:30
Kirkland,,DISK,WA,8/3/2000 11:15
Vancouver,,DISK,WA,8/3/2000 12:25
Georgia,,DISK,GA,8/3/2000 14:30
Libby,BLUE,DISK,MT,8/3/2000 19:20
Chandler,RED,CIRCLE,AZ,8/3/2000 21:00
Surprise,RED,LIGHT,AZ,8/3/2000 21:00
Chatsworth,,,CA,8/3/2000 22:00
Pierceton,,OTHER,IN,8/3/2000 22:00
Valley City,GREEN,FLASH,OH,8/3/2000 22:27
Bridgeport,GREEN,CIRCLE,MI,8/3/2000 22:30
Las Vegas,,FIREBALL,NV,8/3/2000 22:30
Marathon Key,,SPHERE,FL,8/3/2000 23:00
Red Bluff,,CYLINDER,CA,8/3/2000 23:30
Springbrook,RED,LIGHT,WI,8/4/2000 3:00
Diamond Bar,ORANGE,CIRCLE,CA,8/4/2000 9:15
Santa Monica,,TRIANGLE,CA,8/4/2000 9:30
Renton,,FORMATION,WA,8/4/2000 11:45
Gilbert,RED,,AZ,8/4/2000 19:52
Chandler,RED,OVAL,AZ,8/4/2000 20:00
Gilbert,RED,LIGHT,AZ,8/4/2000 20:00
Gilbert,RED,LIGHT,AZ,8/4/2000 20:10
Gilbert,RED,SPHERE,AZ,8/4/2000 20:20
Indianapolis,,FLASH,IN,8/4/2000 20:30
Tupper Lake,,CIGAR,NY,8/4/2000 22:00
Shoreline,,LIGHT,WA,8/4/2000 22:04
Tacoma,,LIGHT,WA,8/4/2000 23:00
Trout Lake,,FORMATION,WA,8/4/2000 23:51
Bothell,,OTHER,WA,8/5/2000 1:30
White Sands,,CIRCLE,NM,8/5/2000 7:30
Wayne,,SPHERE,NJ,8/5/2000 17:00
Phoenix,,CIRCLE,AZ,8/5/2000 20:35
On the Mass Pike: Rt. 90,,FORMATION,MA,8/5/2000 21:30
Lake Havasu City,ORANGE,CONE,AZ,8/5/2000 21:43
Bellingham,,TRIANGLE,WA,8/5/2000 22:00
Fontana,,CIRCLE,CA,8/5/2000 22:00
Concord,,LIGHT,NH,8/5/2000 22:05
Maple Falls,,FORMATION,WA,8/5/2000 23:30
LeSueur,,LIGHT,MN,8/5/2000 23:55
Las Vegas,RED,FORMATION,NV,8/6/2000 0:30
Portland,,OTHER,OR,8/6/2000 18:00
Pottsburo,,LIGHT,TX,8/6/2000 20:00
Portland,,LIGHT,OR,8/6/2000 21:13
Fresno,,LIGHT,CA,8/6/2000 21:30
Florence,,LIGHT,OR,8/6/2000 23:00
Twin Falls,,FIREBALL,ID,8/6/2000 23:59
Arizona,,,AZ,8/7/2000 4:20
Molalla,,DISK,OR,8/7/2000 12:45
American Falls,BLUE,DISK,IL,8/7/2000 17:00
Katy,RED,OVAL,TX,8/7/2000 21:00
Malone,,CIRCLE,NY,8/7/2000 22:10
Placerville,,,CA,8/8/2000 3:40
Hillsboro,,SPHERE,NJ,8/8/2000 17:30
Hillsborough,,SPHERE,NJ,8/8/2000 17:30
New York City,,VARIOUS,NY,8/8/2000 19:00
La Pine,,DISK,OR,8/8/2000 19:35
Garden City,,LIGHT,SC,8/8/2000 22:00
Canton,,DISK,NY,8/8/2000 22:15
Shorewood,,SPHERE,MN,8/8/2000 22:25
Arnold,,LIGHT,MO,8/8/2000 23:41
Uniondale,,FIREBALL,NY,8/9/2000 0:15
Albuquerque,,CIRCLE,NM,8/9/2000 12:48
Lawrence,,OTHER,KS,8/9/2000 13:30
Culver City,,LIGHT,CA,8/9/2000 21:48
Houston County,,SPHERE,TN,8/9/2000 21:50
Starkville,GREEN,FIREBALL,MS,8/9/2000 22:00
Victorville,,FIREBALL,CA,8/9/2000 23:30
Lake Tawakoni,,,TX,8/9/2000 23:50
Waltham,,OTHER,MA,8/10/2000 10:15
Jacksonville,,LIGHT,FL,8/10/2000 21:30
Long Lake,,FORMATION,NY,8/10/2000 21:45
Elkton,,VARIOUS,OR,8/10/2000 22:00
Indian Lake,,FORMATION,NY,8/10/2000 22:00
Redfield,,FORMATION,NY,8/10/2000 22:05
Lakewood,,LIGHT,CO,8/10/2000 22:18
Maybrook,,OTHER,NY,8/10/2000 22:30
West Danville,,LIGHT,VT,8/10/2000 22:30
Ft. Worth,,CONE,TX,8/10/2000 23:00
Flippin,,CIRCLE,AR,8/11/2000 1:30
Wakefield,,OTHER,MA,8/11/2000 2:00
Allegan,,FORMATION,MI,8/11/2000 4:30
Torrance,,SPHERE,CA,8/11/2000 10:30
Arlington,,TRIANGLE,WA,8/11/2000 12:00
Lakeland,,CIGAR,FL,8/11/2000 18:45
Franklin,,FORMATION,TN,8/11/2000 21:00
Fresno,,RECTANGLE,CA,8/11/2000 21:30
Portland,,,OR,8/11/2000 21:45
Mammoth Cave National Park,,FORMATION,KY,8/11/2000 22:40
Covina,RED,LIGHT,CA,8/11/2000 23:00
Fort Collins,,OTHER,CO,8/11/2000 23:00
Portland,,OTHER,OR,8/12/2000 1:30
El Cajon,,CIRCLE,CA,8/12/2000 17:00
Chandler,RED,DISK,AZ,8/12/2000 19:57
Chandler,,LIGHT,AZ,8/12/2000 20:15
Chandler,,OTHER,AZ,8/12/2000 20:15
Chandler,,OTHER,AZ,8/12/2000 20:20
Wallingford,,TRIANGLE,CT,8/12/2000 20:45
Gilbert,,LIGHT,AZ,8/12/2000 21:10
Ann Arbor,,OVAL,MI,8/12/2000 22:00
Derby,,TRIANGLE,KS,8/12/2000 22:00
Los Angeles,,LIGHT,CA,8/12/2000 23:48
Bothell,,RECTANGLE,WA,8/13/2000 0:00
Dana Point,,LIGHT,CA,8/13/2000 2:15
Calistoga,,TRIANGLE,CA,8/13/2000 10:15
Los Angeles,,DISK,CA,8/13/2000 11:30
Big Horn Mtns,,FIREBALL,WY,8/13/2000 20:00
Duncan,,,OK,8/13/2000 21:15
Buffalo,,LIGHT,NY,8/13/2000 22:00
Corte Madera,,FIREBALL,CA,8/13/2000 22:00
Nevada City,RED GREEN BLUE,VARIOUS,CA,8/13/2000 23:30
Nevada City,RED GREEN BLUE,SPHERE,CA,8/14/2000 1:30
Denver,,TRIANGLE,CO,8/14/2000 4:45
St. Petersburg,RED,SPHERE,FL,8/14/2000 18:45
Luna,,RECTANGLE,LA,8/14/2000 19:30
Smithville,,CIRCLE,TX,8/15/2000 0:40
Liberty,,LIGHT,WA,8/15/2000 1:30
Ringgold,,TRIANGLE,GA,8/15/2000 1:50
West Tisbury,,CIRCLE,MA,8/15/2000 9:00
Noxapater,,CONE,MS,8/15/2000 10:15
Portland,,SPHERE,OR,8/15/2000 15:05
Beaumont,,,TX,8/15/2000 17:00
East Petersburg,BLUE,CIRCLE,PA,8/15/2000 18:30
Chandler,RED,LIGHT,AZ,8/15/2000 20:00
Gilbert,RED,,AZ,8/15/2000 20:00
Gilbert,RED,LIGHT,AZ,8/15/2000 20:00
Mesa,RED,CIRCLE,AZ,8/15/2000 20:05
Phoenix,RED ORANGE,LIGHT,AZ,8/15/2000 20:05
Gilbert,RED,LIGHT,AZ,8/15/2000 20:10
Chandler,RED,LIGHT,AZ,8/15/2000 20:14
Chandler,,CIRCLE,AZ,8/15/2000 20:15
Gilbert,RED,LIGHT,AZ,8/15/2000 20:15
Tyler,,TRIANGLE,TX,8/15/2000 20:15
Chandler,,LIGHT,AZ,8/15/2000 20:20
Burke,,CIRCLE,VA,8/15/2000 21:00
Little Rock,,DISK,AR,8/15/2000 21:02
Gilbert,,LIGHT,AZ,8/15/2000 21:20
Grand Prairie,,FIREBALL,TX,8/15/2000 21:30
Dallas,,CIGAR,TX,8/15/2000 21:44
Newbury Park,,DISK,CA,8/15/2000 22:00
Presque Isle,,LIGHT,ME,8/15/2000 22:30
Mackinaw,,VARIOUS,MI,8/15/2000 23:00
Wapakoneta,BLUE,CONE,OH,8/15/2000 23:00
Fort Lauderdale,,LIGHT,FL,8/16/2000 0:00
Portland,RED,OTHER,OR,8/16/2000 2:45
Sebastopol,,SPHERE,CA,8/16/2000 11:30
Salt Lake City,,FIREBALL,UT,8/16/2000 22:42
Grantsville,,FIREBALL,UT,8/16/2000 22:50
Yorba Linda,,OTHER,CA,8/16/2000 23:10
Redding,RED,,CA,8/17/2000 3:00
NJ Turnpike,,SPHERE,NJ,8/17/2000 10:24
Millis,,CIRCLE,MA,8/17/2000 23:50
Yreka,,DIAMOND,CA,8/18/2000 4:08
Sun Prairie,,FORMATION,WI,8/18/2000 6:00
Prairie   Grove,,CIGAR,AR,8/18/2000 20:00
Zortman,,OTHER,MT,8/18/2000 20:00
Warrington,,CHEVRON,FL,8/18/2000 20:15
Chickamauga,,LIGHT,GA,8/18/2000 20:30
Dupo,,DIAMOND,IL,8/18/2000 21:00
Gerlach,,,NV,8/18/2000 21:00
West Covina,RED,DISK,CA,8/18/2000 22:08
Gerlach,,OTHER,NV,8/18/2000 22:51
Newcastle,GREEN,FIREBALL,CA,8/18/2000 23:23
San Diego,,CIRCLE,CA,8/19/2000 1:27
Roslyn,,,WA,8/19/2000 5:10
Wildomar,,DISK,CA,8/19/2000 8:30
Sedona,,SPHERE,AZ,8/19/2000 16:00
West Seneca,,EGG,NY,8/19/2000 18:45
Gay Head,RED,CIRCLE,MA,8/19/2000 22:00
San Francisco,GREEN,TRIANGLE,CA,8/19/2000 22:15
Lake Havasu,,OTHER,AZ,8/19/2000 23:00
Santa Fe,,LIGHT,NM,8/20/2000 5:30
Fairfield,RED,CYLINDER,TX,8/20/2000 6:00
Bellevue,,TEARDROP,NE,8/20/2000 8:00
Palm Beach Gardens,,VARIOUS,FL,8/20/2000 9:35
Troy,,DIAMOND,MO,8/20/2000 11:00
Oceanside,,DISK,CA,8/20/2000 15:00
Palm Springs,,OVAL,CA,8/20/2000 15:00
Dickson City,,CYLINDER,PA,8/20/2000 15:01
Russellville,,LIGHT,AR,8/20/2000 19:00
White Bear Lake,,,MN,8/20/2000 21:00
Pottstown,,DISK,PA,8/20/2000 22:00
Maybrook,,OTHER,NY,8/20/2000 22:30
Middletown,,OTHER,NY,8/20/2000 22:30
New York City,,LIGHT,NY,8/20/2000 23:00
New York City,,LIGHT,NY,8/20/2000 23:00
Placerville,ORANGE,,CA,8/20/2000 23:05
Fayetteville,,,NC,8/21/2000 0:00
Blaine,,VARIOUS,MN,8/21/2000 1:38
Seattle,,LIGHT,WA,8/21/2000 5:15
Olympia,,,WA,8/21/2000 13:15
Mt. Juliet,,CYLINDER,TN,8/21/2000 19:35
Eatontown,,,NJ,8/21/2000 20:30
Camas,,SPHERE,WA,8/21/2000 21:20
Camas,RED,TRIANGLE,WA,8/21/2000 21:45
Whitefish,,FIREBALL,MT,8/21/2000 21:45
Federal Way,,OTHER,WA,8/21/2000 22:50
Marion,,,VA,8/22/2000 21:30
Seattle,,,WA,8/22/2000 21:30
Martinsville,,,VA,8/22/2000 21:45
Wabasha,,FLASH,MN,8/22/2000 21:45
Kalispell,,,MT,8/23/2000 0:00
Vail,BLUE,FLASH,AZ,8/23/2000 2:17
Duluth,,FORMATION,MN,8/23/2000 18:30
Bouse,,LIGHT,AZ,8/23/2000 19:49
Albion,,FORMATION,IN,8/23/2000 22:00
Casa Grande,,TRIANGLE,AZ,8/23/2000 22:42
Londonderry,,OVAL,NH,8/24/2000 11:00
Adams,,LIGHT,NY,8/24/2000 22:14
Bow,,FIREBALL,WA,8/24/2000 23:20
Waverly,RED YELLOW,LIGHT,KY,8/25/2000 5:03
Bothell,,OTHER,WA,8/25/2000 21:00
Hopkinton,,LIGHT,RI,8/25/2000 21:05
Las Vegas,,FLASH,NV,8/25/2000 22:00
Lewiston,RED GREEN,CIRCLE,ME,8/25/2000 22:30
Loveland,ORANGE,DISK,CO,8/25/2000 23:00
Walnut Hill,,TRIANGLE,IL,8/25/2000 23:10
Pasadena,RED,DISK,CA,8/26/2000 9:30
San Diego,,LIGHT,CA,8/26/2000 21:05
San Diego,RED,TRIANGLE,CA,8/26/2000 21:30
San Diego,,CIRCLE,CA,8/26/2000 21:50
San Diego,RED,FIREBALL,CA,8/26/2000 22:00
Trout Creek Recreation,,LIGHT,OR,8/26/2000 22:00
Fairfield,RED YELLOW,LIGHT,CA,8/26/2000 23:30
Goverment Camp,ORANGE,LIGHT,OR,8/26/2000 23:30
Middletown,YELLOW,OTHER,CA,8/27/2000 17:00
Carbondale,,LIGHT,IL,8/27/2000 20:45
Eugene,,VARIOUS,OR,8/27/2000 23:00
Lenexa,ORANGE,LIGHT,KS,8/28/2000 22:15
Claremore,,,OK,8/29/2000 20:00
Streetsboro,,LIGHT,OH,8/29/2000 23:31
Everett,YELLOW,LIGHT,WA,8/30/2000 1:30
Troy,,LIGHT,OH,8/30/2000 21:10
Columbia Heights,RED,OTHER,MN,8/31/2000 20:43
Bouse,,LIGHT,AZ,8/31/2000 21:15
Aquebogue,,LIGHT,NY,8/31/2000 21:30
Madisonville,,DISK,KY,8/31/2000 22:00
Channing,,VARIOUS,TX,9/1/2000 2:00
Cameron Park,,EGG,CA,9/1/2000 2:30
Pottsboro,,OTHER,TX,9/1/2000 8:00
Albuquerque,,DIAMOND,NM,9/1/2000 17:00
Union,,OTHER,MO,9/1/2000 18:00
Attleboro,,CIRCLE,MA,9/1/2000 20:45
Post,BLUE,LIGHT,TX,9/1/2000 21:00
Joshua,,TRIANGLE,TX,9/1/2000 21:30
Oakland,,CYLINDER,CA,9/1/2000 21:35
Pipestone,,TRIANGLE,MN,9/1/2000 22:00
Sedona,,FIREBALL,AZ,9/1/2000 22:00
South Bend,,TRIANGLE,IN,9/1/2000 22:00
Tempe,,FLASH,AZ,9/1/2000 22:00
South County,,OTHER,RI,9/1/2000 22:35
Orchard Park,,OTHER,NY,9/1/2000 23:12
Indiana,,,IN,9/2/2000 1:00
La Jolla,,DISK,CA,9/2/2000 3:25
Seattle,BLUE,CIGAR,WA,9/2/2000 4:00
Tempe,,CIRCLE,AZ,9/2/2000 4:14
Hebron,,LIGHT,OH,9/2/2000 14:00
Seattle,,OTHER,WA,9/2/2000 21:00
Orem,,OTHER,UT,9/2/2000 21:30
Miami,,DISK,OK,9/2/2000 22:20
Hooper,,DISK,CO,9/3/2000 1:30
Erie,,FIREBALL,PA,9/3/2000 2:15
Chandler,YELLOW GREEN BLUE,OTHER,AZ,9/3/2000 11:00
West Covina,,VARIOUS,CA,9/3/2000 19:00
Westlake Village,RED GREEN BLUE,LIGHT,CA,9/4/2000 3:45
Hanson,,LIGHT,MA,9/5/2000 21:00
Redding,RED,TRIANGLE,CA,9/5/2000 21:25
Linthicum Heights,,LIGHT,MD,9/5/2000 21:37
West Leipsic,,LIGHT,OH,9/6/2000 2:40
Hampton Beach,,CIRCLE,NH,9/6/2000 15:00
Tacoma,,FIREBALL,WA,9/6/2000 19:15
Williamsville,,LIGHT,NY,9/6/2000 22:00
Peebles,,FIREBALL,OH,9/6/2000 22:32
Laguna Hills,,LIGHT,CA,9/6/2000 22:55
Yuma,,CIRCLE,AZ,9/7/2000 1:30
Glendale,,TRIANGLE,AZ,9/7/2000 20:00
Syracuse,,TRIANGLE,NY,9/7/2000 20:30
Benton,,LIGHT,KY,9/7/2000 21:20
Longmont,,FIREBALL,CO,9/7/2000 23:42
Greesnboro,,,NC,9/8/2000 3:25
Houston,,CYLINDER,TX,9/8/2000 6:15
New York City,,RECTANGLE,NY,9/8/2000 12:30
New York City,,RECTANGLE,NY,9/8/2000 12:30
Fall River,,SPHERE,MA,9/8/2000 14:00
Walla Walla,,CIGAR,WA,9/8/2000 15:30
George West,,FLASH,TX,9/8/2000 20:30
Reading,,FLASH,PA,9/9/2000 2:30
Mechanicsburg,BLUE,FIREBALL,PA,9/9/2000 3:00
Coatesville,,LIGHT,PA,9/9/2000 3:30
Gardiner,,LIGHT,MT,9/9/2000 3:30
Mount Laurel,,FIREBALL,NJ,9/9/2000 3:30
Philadelphia,,VARIOUS,PA,9/9/2000 3:30
Alamogordo,,DISK,NM,9/9/2000 20:30
Hermitage,,TRIANGLE,PA,9/9/2000 21:30
White Oak,,FIREBALL,MS,9/9/2000 21:30
Johannesburg,ORANGE,FIREBALL,MI,9/9/2000 22:15
Dahlonega,,VARIOUS,GA,9/9/2000 22:30
Roswell,,,NM,9/10/2000 1:11
Great Sand Dunes National Monument,,CIRCLE,CO,9/10/2000 14:45
Geneva,,LIGHT,NE,9/10/2000 18:30
Chicago,,OTHER,IL,9/10/2000 19:10
Edmond,,LIGHT,OK,9/10/2000 20:30
Denver,,TRIANGLE,CO,9/10/2000 21:00
Hermantown,,TRIANGLE,MN,9/10/2000 21:10
Patuxent River,,LIGHT,MD,9/10/2000 22:00
Eldorado,,EGG,AR,9/10/2000 23:00
Peoria,,FORMATION,IL,9/11/2000 0:30
Peoria,,FORMATION,IL,9/11/2000 0:30
Charleston,,TRIANGLE,MO,9/11/2000 1:17
Ashland,,OTHER,KY,9/11/2000 20:15
Colorado Springs,,OTHER,CO,9/11/2000 21:00
Indianapolis,,SPHERE,IN,9/11/2000 23:17
Jasper,,CIRCLE,FL,9/12/2000 1:55
Catawissa,,,PA,9/12/2000 2:30
Gold Bar,,TRIANGLE,WA,9/12/2000 7:50
Walnut,,SPHERE,CA,9/12/2000 14:30
Lordsburg,,VARIOUS,NM,9/12/2000 17:00
San Antonio,,OTHER,TX,9/12/2000 19:30
Raymore,,LIGHT,MO,9/12/2000 23:30
Bozeman,,OTHER,MT,9/13/2000 0:04
Leesburg,,RECTANGLE,VA,9/13/2000 5:55
Toledo,,SPHERE,OH,9/13/2000 13:00
Everett,,FORMATION,WA,9/13/2000 17:00
Hagerstown to Sidling hill cut,,LIGHT,MD,9/13/2000 19:00
Florissant,,FLASH,CO,9/13/2000 19:30
Sikeston,,CIGAR,MO,9/13/2000 20:10
Dayton,,TRIANGLE,OH,9/13/2000 21:00
Williamsville,RED GREEN,LIGHT,NY,9/13/2000 21:00
Minden,,OVAL,NE,9/13/2000 22:00
Goshen,,,VT,9/14/2000 1:30
Augusta,,CONE,GA,9/14/2000 2:00
Houston,,CYLINDER,TX,9/14/2000 7:51
Vancouver,,EGG,WA,9/14/2000 8:10
Santa Monica,,DIAMOND,CA,9/14/2000 19:30
Steens Mountains,RED,,OR,9/14/2000 20:00
Homewood,,EGG,AL,9/14/2000 21:00
Portland,,TRIANGLE,OR,9/14/2000 21:00
Des Moines,,LIGHT,IA,9/14/2000 21:15
Toledo,,TRIANGLE,OH,9/15/2000 0:00
Greensville,,DISK,MS,9/15/2000 1:30
Lakewood,,DISK,NJ,9/15/2000 1:30
Duncan,BLUE,OTHER,OK,9/15/2000 2:00
Harrington,,RECTANGLE,WA,9/15/2000 2:30
Merritt Island,RED,TRIANGLE,FL,9/15/2000 6:15
Tupelo,,DISK,MS,9/15/2000 8:00
Eugene,,OTHER,OR,9/15/2000 14:00
Stuart,,EGG,FL,9/15/2000 15:00
Belfield,,DISK,ND,9/15/2000 19:00
Glenwood,,TRIANGLE,IL,9/15/2000 19:00
Granite Falls,,,WA,9/15/2000 19:00
Studio City,,LIGHT,CA,9/15/2000 19:00
Canton,,DISK,MI,9/15/2000 19:06
Wister,,TRIANGLE,OK,9/15/2000 19:45
Niota,,FLASH,IL,9/15/2000 20:00
Berkeley,ORANGE,DISK,CA,9/15/2000 20:19
Plant City,,OVAL,FL,9/15/2000 20:30
Ruidsoso,,LIGHT,NM,9/15/2000 20:37
Ozark,,LIGHT,AL,9/15/2000 21:00
Laurel,,CIRCLE,MD,9/15/2000 21:13
East Springfield,,LIGHT,PA,9/15/2000 21:30
Pinos Altos,ORANGE,CIRCLE,NM,9/15/2000 22:00
Idaho Falls,,CHEVRON,ID,9/15/2000 22:45
Vancouver,,LIGHT,WA,9/15/2000 22:50
Selden,,CIRCLE,NY,9/16/2000 0:45
Portland,,,ME,9/16/2000 1:00
Martinsburg,,TRIANGLE,WV,9/16/2000 7:12
New York City,,FORMATION,NY,9/16/2000 15:30
San Francisco,,SPHERE,CA,9/16/2000 17:30
Fort Wayne,,CIGAR,IN,9/16/2000 17:54
